nullremote_url,video_duration,audio_only,reference_id,remote_stream_name,current_filename,type,controller_type,account_id,size,updated_at,uploaded_at,cdn_origin_id,progressive_download,name,id,complete,video_codec,video_container
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992987/index.m3u8,47120,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:59.201Z,2019-11-07T01:06:59.201Z,,false,,6101267648001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/06/992987/VOD_Source/2019-06-03_01-39-40-4261/output_700kbps_360p.mp4,47120,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:59.968Z,2019-11-07T01:06:59.968Z,,true,,6101267996001,true,H264,MP4
21920,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:00.121Z,6101267492001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/06/992984/VOD_Source/2019-06-03_01-36-06-2542/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:00.121Z,,true,MP4,,true
21920,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:03:59.359Z,6101267595001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992984/index.m3u8,,false,,6057984922001,0,2019-11-07T01:03:59.358Z,,false,,,true
41680,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:43.100Z,6101266274001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/06/992981/VOD_Source/2019-06-03_01-30-31-5042/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:43.100Z,,true,MP4,,true
41680,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:04:42.604Z,6101266352001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992981/index.m3u8,,false,,6057984922001,0,2019-11-07T01:04:42.604Z,,false,,,true
474000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:03:02.394Z,6101266246001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/06/992974/VOD_Source/2019-06-03_12-24-35-1261/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:03:02.394Z,,true,MP4,,true
474000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:03:01.759Z,6101266335001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992974/index.m3u8,,false,,6057984922001,0,2019-11-07T01:03:01.758Z,,false,,,true
582000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:38.500Z,6101266793001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992856/VOD_Source/992940/2019-06-03_10-13-22-5949/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:38.500Z,,true,MP4,,true
582000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:37.859Z,6101267048001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992940/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:37.859Z,,false,,,true
120000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:02.465Z,6101266174001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992877/VOD_Source/992926/2019-06-03_09-53-52-9699/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:02.465Z,,true,MP4,,true
120000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:01.383Z,6101267508001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992926/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:01.383Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992909/index.m3u8,379000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:39.968Z,2019-11-07T01:05:39.967Z,,false,,6101266794001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992898/VOD_Source/992909/2019-06-02_09-22-22-5946/output_700kbps_360p.mp4,379000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:40.579Z,2019-11-07T01:05:40.579Z,,true,,6101267710001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992906/index.m3u8,379000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:43.161Z,2019-11-07T01:03:43.160Z,,false,,6101266341001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992898/VOD_Source/992906/2019-06-02_09-16-52-9852/output_700kbps_360p.mp4,379000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:45.411Z,2019-11-07T01:03:45.411Z,,true,,6101267180001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992863/index.m3u8,330000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:08.313Z,2019-11-07T01:05:08.312Z,,false,,6101267792001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992853/VOD_Source/992863/2019-06-02_06-54-52-5673/output_700kbps_360p.mp4,330000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:08.945Z,2019-11-07T01:05:08.945Z,,true,,6101267793001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992849/index.m3u8,421000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:46.880Z,2019-11-07T01:05:46.880Z,,false,,6101266795001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992846/VOD_Source/992849/2019-06-02_05-58-52-7012/output_700kbps_360p.mp4,421000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:47.522Z,2019-11-07T01:05:47.521Z,,true,,6101267713001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992843/index.m3u8,27000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:44.680Z,2019-11-07T01:05:44.679Z,,false,,6101267634001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992810/VOD_Source/992843/2019-06-02_05-21-52-5137/output_700kbps_360p.mp4,27000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:45.314Z,2019-11-07T01:05:45.314Z,,true,,6101267808001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992817/index.m3u8,21000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:28.829Z,2019-11-07T01:06:28.829Z,,false,,6101267533001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992815/VOD_Source/992817/2019-06-02_03-47-23-4668/output_700kbps_360p.mp4,21000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:29.433Z,2019-11-07T01:06:29.433Z,,true,,6101267534001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992795/index.m3u8,348000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:26.823Z,2019-11-07T01:03:26.823Z,,false,,6101266146001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992762/VOD_Source/992795/2019-06-02_11-05-53-2481/output_700kbps_360p.mp4,348000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:28.678Z,2019-11-07T01:03:28.678Z,,true,,6101266148001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992771/index.m3u8,348000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:50.774Z,2019-11-07T01:04:50.774Z,,false,,6101266172001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992762/VOD_Source/992771/2019-06-01_11-17-52-5682/output_700kbps_360p.mp4,348000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:51.325Z,2019-11-07T01:04:51.325Z,,true,,6101266276001,true,H264,MP4
331000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:06.941Z,6101266607001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992702/VOD_Source/992714/2019-06-01_08-24-52-6307/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:06.941Z,,true,MP4,,true
331000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:04:06.349Z,6101267602001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992714/index.m3u8,,false,,6057984922001,0,2019-11-07T01:04:06.349Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992704/index.m3u8,331000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:44.059Z,2019-11-07T01:06:44.059Z,,false,,6101266375001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992702/VOD_Source/992704/2019-06-01_07-52-23-1307/output_700kbps_360p.mp4,331000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:44.700Z,2019-11-07T01:06:44.700Z,,true,,6101267538001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992657/index.m3u8,372000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:17.214Z,2019-11-07T01:03:17.214Z,,false,,6101266983001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992631/VOD_Source/992657/2019-06-01_05-31-52-4745/output_700kbps_360p.mp4,372000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:18.145Z,2019-11-07T01:03:18.145Z,,true,,6101267043001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992642/index.m3u8,372000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:00.255Z,2019-11-07T01:06:00.255Z,,false,,6101265958001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/06/992631/VOD_Source/992642/2019-06-01_05-16-53-2713/output_700kbps_360p.mp4,372000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:00.961Z,2019-11-07T01:06:00.961Z,,true,,6101266799001,true,H264,MP4
323000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:27.303Z,6101267056001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/992500/VOD_Source/992502/2019-05-31_11-05-23-1600/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:27.303Z,,true,MP4,,true
323000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:26.629Z,6101267728001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992502/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:26.629Z,,false,,,true
70480,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:15.197Z,6101267623001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992432/VOD_Source/2019-05-31_10-25-21-3493/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:15.196Z,,true,MP4,,true
70480,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:14.608Z,6101267797001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992432/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:14.608Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992427/index.m3u8,324080,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:05.067Z,2019-11-07T01:03:05.067Z,,false,,6101266142001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992427/VOD_Source/2019-05-31_10-02-58-1618/output_700kbps_360p.mp4,324080,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:05.818Z,2019-11-07T01:03:05.818Z,,true,,6101266247001,true,H264,MP4
151120,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:25.198Z,6101266809001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992409/VOD_Source/2019-05-31_01-01-29-1237/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:25.198Z,,true,MP4,,true
151120,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:24.689Z,6101267727001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992409/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:24.689Z,,false,,,true
177000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:03:35.237Z,6101266150001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_geelong_vod/2019/05/992408/VOD_Source/2019-05-30_07-54-18-0612/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:03:35.237Z,,true,MP4,,true
177000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:03:34.093Z,6101267490001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992408/index.m3u8,,false,,6057984922001,0,2019-11-07T01:03:34.093Z,,false,,,true
180360,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:36.599Z,6101266350001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992078/VOD_Source/2019-05-27_06-07-51-6365/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:36.599Z,,true,MP4,,true
180360,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:04:36.044Z,6101267610001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992078/index.m3u8,,false,,6057984922001,0,2019-11-07T01:04:36.044Z,,false,,,true
17600,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:42.552Z,6101266374001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992072/VOD_Source/2019-05-27_05-18-02-5569/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:42.552Z,,true,MP4,,true
17600,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:41.963Z,6101267822001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992072/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:41.963Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992061/index.m3u8,141280,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:09.857Z,2019-11-07T01:06:09.857Z,,false,,6101266800001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992061/VOD_Source/2019-05-27_04-51-12-3602/output_700kbps_360p.mp4,141280,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:10.500Z,2019-11-07T01:06:10.500Z,,true,,6101267720001,true,H264,MP4
41160,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:40.520Z,6101266373001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992062/VOD_Source/2019-05-27_04-46-42-3758/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:40.520Z,,true,MP4,,true
41160,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:39.911Z,6101266811001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992062/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:39.911Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/992060/index.m3u8,55720,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:24.826Z,2019-11-07T01:05:24.826Z,,false,,6101267702001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/992060/VOD_Source/2019-05-27_04-43-27-6727/output_700kbps_360p.mp4,55720,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:25.453Z,2019-11-07T01:05:25.453Z,,true,,6101267805001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991954/index.m3u8,424000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:20.553Z,2019-11-07T01:06:20.552Z,,false,,6101267530001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991946/VOD_Source/991954/2019-05-26_09-07-22-9807/output_700kbps_360p.mp4,424000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:21.192Z,2019-11-07T01:06:21.192Z,,true,,6101267726001,true,H264,MP4
435000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:25.124Z,6101266162001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991877/VOD_Source/991887/2019-05-26_04-57-22-6057/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:25.124Z,,true,MP4,,true
435000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:04:24.506Z,6101267499001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991887/index.m3u8,,false,,6057984922001,0,2019-11-07T01:04:24.506Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991807/index.m3u8,381000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:52.839Z,2019-11-07T01:04:52.838Z,,false,,6101266783001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991779/VOD_Source/991807/2019-05-25_11-35-53-0906/output_700kbps_360p.mp4,381000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:53.443Z,2019-11-07T01:04:53.443Z,,true,,6101267047001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991784/index.m3u8,390000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:07:01.608Z,2019-11-07T01:07:01.608Z,,false,,6101267543001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991780/VOD_Source/991784/2019-05-25_10-56-52-4812/output_700kbps_360p.mp4,390000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:07:02.260Z,2019-11-07T01:07:02.260Z,,true,,6101267649001,true,H264,MP4
370000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:03:55.434Z,6101266152001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991737/VOD_Source/991771/2019-05-25_09-14-22-7312/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:03:55.434Z,,true,MP4,,true
370000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:03:54.727Z,6101267593001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991771/index.m3u8,,false,,6057984922001,0,2019-11-07T01:03:54.727Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991724/index.m3u8,370000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:38.240Z,2019-11-07T01:04:38.240Z,,false,,6101266351001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991737/VOD_Source/991724/2019-05-25_08-28-52-8562/output_700kbps_360p.mp4,370000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:38.868Z,2019-11-07T01:04:38.868Z,,true,,6101266610001,true,H264,MP4
347000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:04:57.613Z,6101267507001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991649/VOD_Source/991686/2019-05-25_06-19-52-6523/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:04:57.613Z,,true,MP4,,true
347000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:04:57.009Z,6101267618001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991686/index.m3u8,,false,,6057984922001,0,2019-11-07T01:04:57.009Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991670/index.m3u8,272000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:35.761Z,2019-11-07T01:05:35.761Z,,false,,6101266358001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991660/VOD_Source/991670/2019-05-25_06-07-52-6054/output_700kbps_360p.mp4,272000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:36.368Z,2019-11-07T01:05:36.368Z,,true,,6101267709001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991658/index.m3u8,399000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:07.330Z,2019-11-07T01:03:07.330Z,,false,,6101266337001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991621/VOD_Source/991658/2019-05-25_05-47-52-4648/output_700kbps_360p.mp4,399000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:07.933Z,2019-11-07T01:03:07.933Z,,true,,6101267042001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991547/index.m3u8,438000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:54.868Z,2019-11-07T01:06:54.868Z,,false,,6101266622001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/991545/VOD_Source/991547/2019-05-24_11-12-52-6270/output_700kbps_360p.mp4,438000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:55.528Z,2019-11-07T01:06:55.527Z,,true,,6101267995001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991411/index.m3u8,164320,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:15.173Z,2019-11-07T01:03:15.173Z,,false,,6101264862001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/991411/VOD_Source/2019-05-23_11-42-10-4317/output_700kbps_360p.mp4,164320,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:15.771Z,2019-11-07T01:03:15.771Z,,true,,6101267172001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991112/index.m3u8,153320,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:44.528Z,2019-11-07T01:04:44.528Z,,false,,6101266168001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/991112/VOD_Source/2019-05-20_05-48-18-1576/output_700kbps_360p.mp4,153320,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:45.087Z,2019-11-07T01:04:45.087Z,,true,,6101267505001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991078/index.m3u8,17440,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:49.029Z,2019-11-07T01:05:49.029Z,,false,,6101267515001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/991078/VOD_Source/2019-05-20_04-00-44-2201/output_700kbps_360p.mp4,17440,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:49.683Z,2019-11-07T01:05:49.683Z,,true,,6101267714001,true,H264,MP4
65680,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:27.661Z,6101266788001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/991060/VOD_Source/2019-05-20_03-07-13-8608/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:27.661Z,,true,MP4,,true
65680,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:27.069Z,6101267703001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/991060/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:27.069Z,,false,,,true
427000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:12.641Z,6101266802001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990945/VOD_Source/990948/2019-05-19_06-42-52-6556/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:12.641Z,,true,MP4,,true
427000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:11.976Z,6101267053001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990948/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:11.976Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990939/index.m3u8,469000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:51.215Z,2019-11-07T01:05:51.215Z,,false,,6101266616001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990910/VOD_Source/990939/2019-05-19_06-11-22-9611/output_700kbps_360p.mp4,469000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:51.826Z,2019-11-07T01:05:51.826Z,,true,,6101267717001,true,H264,MP4
105680,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:46.839Z,6101267646001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990922/VOD_Source/2019-05-19_04-55-47-7480/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:46.839Z,,true,MP4,,true
105680,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:46.244Z,6101267734001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990922/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:46.244Z,,false,,,true
167120,,,FULL_LENGTH,DEFAULT,2019-11-07T01:06:17.025Z,6101267723001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990920/VOD_Source/2019-05-19_04-54-37-0761/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:06:17.025Z,,true,MP4,,true
